src_label,src_id,relation,dst_label,dst_id
Gene,AaODC,SOURCE_FROM,Species,Araucaria angustifolia
Gene,AaORA,AFFECTS,Metabolite,Artemisinin
Gene,AaORA,AFFECTS,Metabolite,Artemisinin; dihydroartemisinic acid
Gene,AaORA,AFFECTS,Metabolite,artemisinin
Gene,AaORA,AFFECTS,Metabolite,artemisinin; dihydroartemisinic acid
Gene,AaORA,APPLIED_IN,Species,Artemisia annua
Gene,AaORA,APPLIED_IN,Species,Artemisia annua; Arabidopsis thaliana
Gene,AaORA,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AaORA,IN_PAPER,Paper,10.1016/j.tplants.2024.10.013
Gene,AaORA,IN_PAPER,Paper,10.1080/07388551.2022.2053056
Gene,AaORA,IN_PAPER,Paper,10.1111/nph.12207
Gene,AaORA,IN_PAPER,Paper,10.1111/nph.14373
Gene,AaORA,IN_PAPER,Paper,10.1111/pce.13714
Gene,AaORA,IN_PAPER,Paper,10.1126/sciadv.aas9357
Gene,AaORA,PARTICIPATES_IN,Process,Artemisinin biosynthesis
Gene,AaORA,PARTICIPATES_IN,Process,Artemisinin biosynthetic gene expression
Gene,AaORA,PARTICIPATES_IN,Process,Biosynthesis
Gene,AaORA,PARTICIPATES_IN,Process,"Specialized metabolite biosynthesis, specifically regulation of artemisinin biosynthetic gene expression; also defense response regulation"
Gene,AaORA,PARTICIPATES_IN,Process,biosynthesis
Gene,AaORA,PARTICIPATES_IN,Process,biosynthesis gene regulation in glandular trichomes
Gene,AaORA,PARTICIPATES_IN,Process,sesquiterpene biosynthesis
Gene,AaORA,SOURCE_FROM,Species,Artemisia annua
Gene,AaOSC2,APPLIED_IN,Species,Artemisia annua
Gene,AaOSC2,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AaOSC2,IN_PAPER,Paper,10.1093/nar/gkx992
Gene,AaOSC2,SOURCE_FROM,Species,Artemisia annua
Gene,AaOSCR12,AFFECTS,Metabolite,Timosaponins
Gene,AaOSCR12,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AaOSCR12,IN_PAPER,Paper,10.1016/j.jare.2025.01.049
Gene,AaOSCR12,SOURCE_FROM,Species,Anemarrhena asphodeloides
Gene,AaOTC,AFFECTS,Metabolite,Citrulline
Gene,AaOTC,APPLIED_IN,Species,Araucaria angustifolia
Gene,AaOTC,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AaOTC,SOURCE_FROM,Species,Araucaria angustifolia
Gene,AaPAO2,AFFECTS,Metabolite,Putrescine
Gene,AaPAO2,APPLIED_IN,Species,Araucaria angustifolia
Gene,AaPAO2,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AaPAO2,SOURCE_FROM,Species,Araucaria angustifolia
Gene,AaPEPC1,AFFECTS,Metabolite,malate; proline
Gene,AaPEPC1,APPLIED_IN,Species,Nicotiana sylvestris
Gene,AaPEPC1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AaPEPC1,IN_PAPER,Paper,10.3390/cells10030582
Gene,AaPEPC1,SOURCE_FROM,Species,Agave americana
Gene,AaPMT,AFFECTS,Metabolite,tropane alkaloids; anisodamine; hyoscyamine; anisodine; scopolamine
Gene,AaPMT,APPLIED_IN,Species,Anisodus acutangulus
Gene,AaPMT,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AaPMT,SOURCE_FROM,Species,Anisodus acutangulus
Gene,AaPMT1,AFFECTS,Metabolite,Hyoscyamine; scopolamine
Gene,AaPMT1,APPLIED_IN,Species,Anisodus acutangulus
Gene,AaPMT1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AaPMT1,SOURCE_FROM,Species,Anisodus acutangulus
Gene,AaPMT2,AFFECTS,Metabolite,Hyoscyamine; scopolamine
Gene,AaPMT2,APPLIED_IN,Species,Anisodus acutangulus
Gene,AaPMT2,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AaPMT2,SOURCE_FROM,Species,Anisodus acutangulus
Gene,AaPYKS,AFFECTS,Metabolite,tropine; pseudotropine
Gene,AaPYKS,APPLIED_IN,Species,Saccharomyces cerevisiae
Gene,AaPYKS,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AaPYKS,IN_PAPER,Paper,10.1021/acssynbio.9b00152
Gene,AaPYKS,SOURCE_FROM,Species,Anisodus acutangulus
Gene,AaPYKS1,AFFECTS,Metabolite,hyoscyamine
Gene,AaPYKS1,APPLIED_IN,Species,Anisodus acutangulus
Gene,AaPYKS1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AaPYKS1,IN_PAPER,Paper,10.1073/pnas.2301203120
Gene,AaPYKS1,SOURCE_FROM,Species,Anisodus acutangulus
Gene,AaPYKS2,AFFECTS,Metabolite,hyoscyamine
Gene,AaPYKS2,APPLIED_IN,Species,Anisodus acutangulus
Gene,AaPYKS2,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AaPYKS2,IN_PAPER,Paper,10.1073/pnas.2301203120
Gene,AaPYKS2,SOURCE_FROM,Species,Anisodus acutangulus
Gene,AaPYL9,AFFECTS,Metabolite,Artemisinin
Gene,AaPYL9,APPLIED_IN,Species,Artemisia annua
Gene,AaPYL9,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AaPYL9,IN_PAPER,Paper,10.1016/j.molp.2014.12.004
Gene,AaPYL9,IN_PAPER,Paper,10.1016/j.tplants.2022.12.007
Gene,AaPYL9,PARTICIPATES_IN,Process,ABA signaling influencing artemisinin biosynthetic gene expression
Gene,AaPYL9,PARTICIPATES_IN,Process,Artemisinin biosynthesis
Gene,AaPYL9,SOURCE_FROM,Species,Artemisia annua
Gene,AaPacC,AFFECTS,Metabolite,"Alternaria toxins, especially tenuazonic acid (TeA)"
Gene,AaPacC,APPLIED_IN,Species,Alternaria alternata
Gene,AaPacC,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AaPacC,IN_PAPER,Paper,10.1186/s12866-025-04400-x
Gene,AaPacC,PARTICIPATES_IN,Process,Toxin biosynthesis; regulation of TeA biosynthetic gene expression in response to altitude-associated conditions
Gene,AaPacC,SOURCE_FROM,Species,Alternaria alternata
Gene,AaSAMDC,AFFECTS,Metabolite,Spermidine; spermine
Gene,AaSAMDC,APPLIED_IN,Species,Araucaria angustifolia
Gene,AaSAMDC,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AaSAMDC,IN_PAPER,Paper,10.1093/treephys/tpw115
Gene,AaSAMDC,SOURCE_FROM,Species,Araucaria angustifolia
Gene,AaSDR-1,AFFECTS,Metabolite,juvenile hormone III
Gene,AaSDR-1,APPLIED_IN,Species,Nicotiana benthamiana
Gene,AaSDR-1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AaSDR-1,IN_PAPER,Paper,10.1016/j.ymben.2024.12.005
Gene,AaSDR-1,SOURCE_FROM,Species,Aedes aegypti
Gene,AaSMT1,AFFECTS,Metabolite,Phytosterols
Gene,AaSMT1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AaSMT1,IN_PAPER,Paper,10.1016/j.jare.2025.01.049
Gene,AaSMT1,SOURCE_FROM,Species,Anemarrhena asphodeloides
Gene,AaSPDS,AFFECTS,Metabolite,Spermidine
Gene,AaSPDS,APPLIED_IN,Species,Araucaria angustifolia
Gene,AaSPDS,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AaSPDS,IN_PAPER,Paper,10.1093/treephys/tpw115
Gene,AaSPDS,SOURCE_FROM,Species,Araucaria angustifolia
Gene,AaSPDS3,AFFECTS,Metabolite,Spermidine; spermine
Gene,AaSPDS3,APPLIED_IN,Species,Araucaria angustifolia
Gene,AaSPDS3,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AaSPDS3,IN_PAPER,Paper,10.1093/treephys/tpw115
Gene,AaSPDS3,SOURCE_FROM,Species,Araucaria angustifolia
Gene,AaSPL2,AFFECTS,Metabolite,Artemisinin
Gene,AaSPL2,APPLIED_IN,Species,Artemisia annua
Gene,AaSPL2,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AaSPL2,IN_PAPER,Paper,10.1016/j.tplants.2022.12.007
Gene,AaSPL2,PARTICIPATES_IN,Process,Artemisinin biosynthesis
Gene,AaSPL2,SOURCE_FROM,Species,Artemisia annua
Gene,AaSPL9,AFFECTS,Metabolite,Artemisinin
Gene,AaSPL9,APPLIED_IN,Species,Artemisia annua
Gene,AaSPL9,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AaSPL9,IN_PAPER,Paper,10.1016/j.ijbiomac.2024.138834
Gene,AaSPL9,PARTICIPATES_IN,Process,Glandular trichome development upstream of artemisinin biosynthesis
Gene,AaSPL9,SOURCE_FROM,Species,Artemisia annua
Gene,AaSPMS,AFFECTS,Metabolite,Spermine
Gene,AaSPMS,APPLIED_IN,Species,Araucaria angustifolia
Gene,AaSPMS,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AaSPMS,IN_PAPER,Paper,10.1093/treephys/tpw115
Gene,AaSPMS,SOURCE_FROM,Species,Araucaria angustifolia
Gene,AaSSR2-1,AFFECTS,Metabolite,Timosaponins
Gene,AaSSR2-1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AaSSR2-1,IN_PAPER,Paper,10.1016/j.jare.2025.01.049
Gene,AaSSR2-1,SOURCE_FROM,Species,Anemarrhena asphodeloides
Gene,AaSSR2-2,AFFECTS,Metabolite,Timosaponins
Gene,AaSSR2-2,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AaSSR2-2,IN_PAPER,Paper,10.1016/j.jare.2025.01.049
Gene,AaSSR2-2,SOURCE_FROM,Species,Anemarrhena asphodeloides
Gene,AaTAR2,AFFECTS,Metabolite,Artemisinin; total flavonoids
Gene,AaTAR2,APPLIED_IN,Species,Artemisia annua
Gene,AaTAR2,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AaTAR2,IN_PAPER,Paper,10.1111/NPH.16777
Gene,AaTAR2,PARTICIPATES_IN,Process,"biosynthesis and accumulation of artemisinin and flavonoids, partly through control of trichome initiation/development and activation of biosynthetic genes"
Gene,AaTAR2,SOURCE_FROM,Species,Artemisia annua
Gene,AaTCP14,AFFECTS,Metabolite,Artemisinin
Gene,AaTCP14,AFFECTS,Metabolite,artemisinin
Gene,AaTCP14,APPLIED_IN,Species,Artemisia annua
Gene,AaTCP14,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AaTCP14,IN_PAPER,Paper,10.1080/07388551.2022.2053056
Gene,AaTCP14,IN_PAPER,Paper,10.1126/sciadv.aas9357
Gene,AaTCP14,PARTICIPATES_IN,Process,Biosynthesis
Gene,AaTCP14,PARTICIPATES_IN,Process,biosynthesis
Gene,AaTCP14,SOURCE_FROM,Species,Artemisia annua
Gene,AaTCP15,AFFECTS,Metabolite,Artemisinin
Gene,AaTCP15,APPLIED_IN,Species,Artemisia annua
Gene,AaTCP15,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AaTCP15,IN_PAPER,Paper,10.1016/j.tplants.2022.12.007
Gene,AaTCP15,PARTICIPATES_IN,Process,Artemisinin biosynthesis
Gene,AaTCP15,SOURCE_FROM,Species,Artemisia annua
Gene,AaTGA3,AFFECTS,Metabolite,artemisinin
Gene,AaTGA3,APPLIED_IN,Species,Artemisia annua
Gene,AaTGA3,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AaTGA3,PARTICIPATES_IN,Process,biosynthesis
Gene,AaTGA3,SOURCE_FROM,Species,Artemisia annua
Gene,AaTGA6,AFFECTS,Metabolite,Artemisinin
Gene,AaTGA6,AFFECTS,Metabolite,artemisinin
Gene,AaTGA6,APPLIED_IN,Species,Artemisia annua
Gene,AaTGA6,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AaTGA6,IN_PAPER,Paper,10.1016/j.tplants.2022.12.007
Gene,AaTGA6,PARTICIPATES_IN,Process,Artemisinin biosynthesis
Gene,AaTGA6,PARTICIPATES_IN,Process,biosynthesis
Gene,AaTGA6,SOURCE_FROM,Species,Artemisia annua
Gene,AaTLR1,AFFECTS,Metabolite,artemisinin
Gene,AaTLR1,APPLIED_IN,Species,Artemisia annua
Gene,AaTLR1,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AaTLR1,PARTICIPATES_IN,Process,trichome initiation and artemisinin biosynthesis
Gene,AaTLR1,SOURCE_FROM,Species,Artemisia annua
Gene,AaTLR2,AFFECTS,Metabolite,artemisinin
Gene,AaTLR2,APPLIED_IN,Species,Artemisia annua
Gene,AaTLR2,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AaTLR2,PARTICIPATES_IN,Process,trichome initiation
Gene,AaTLR2,SOURCE_FROM,Species,Artemisia annua
Gene,AaTPS1,AFFECTS,Metabolite,Terpinolene / monoterpene volatiles
Gene,AaTPS1,APPLIED_IN,Species,Actinidia arguta; Nicotiana benthamiana
Gene,AaTPS1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AaTPS1,IN_PAPER,Paper,10.1104/pp.114.243980
Gene,AaTPS1,SOURCE_FROM,Species,Actinidia arguta
Gene,AaTPS3,AFFECTS,Metabolite,caryophyllene
Gene,AaTPS3,APPLIED_IN,Species,Artemisia argyi
Gene,AaTPS3,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AaTPS3,IN_PAPER,Paper,10.1007/s00299-025-03708-2
Gene,AaTPS3,SOURCE_FROM,Species,Artemisia argyi
Gene,AaTRI,AFFECTS,Metabolite,tropane alkaloids; anisodamine; hyoscyamine; anisodine; scopolamine
Gene,AaTRI,AFFECTS,Metabolite,tropine
Gene,AaTRI,APPLIED_IN,Species,Anisodus acutangulus
Gene,AaTRI,APPLIED_IN,Species,Saccharomyces cerevisiae
Gene,AaTRI,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AaTRI,IN_PAPER,Paper,10.1021/acssynbio.9b00152
Gene,AaTRI,SOURCE_FROM,Species,Anisodus acutangulus
Gene,AaTRII,AFFECTS,Metabolite,pseudotropine
Gene,AaTRII,APPLIED_IN,Species,Saccharomyces cerevisiae
Gene,AaTRII,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AaTRII,IN_PAPER,Paper,10.1021/acssynbio.9b00152
Gene,AaTRII,SOURCE_FROM,Species,Anisodus acutangulus
Gene,AaTTG1,AFFECTS,Metabolite,Artemisinin
Gene,AaTTG1,APPLIED_IN,Species,Artemisia annua
Gene,AaTTG1,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AaTTG1,IN_PAPER,Paper,10.1016/j.ijbiomac.2024.138834
Gene,AaTTG1,PARTICIPATES_IN,Process,Glandular trichome development upstream of artemisinin biosynthesis
Gene,AaTTG1,SOURCE_FROM,Species,Artemisia annua
Gene,AaUFGT,AFFECTS,Metabolite,Total flavonoids
Gene,AaUFGT,APPLIED_IN,Species,Artemisia annua
Gene,AaUFGT,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AaUFGT,IN_PAPER,Paper,10.1016/j.plaphy.2021.03.052
Gene,AaUFGT,SOURCE_FROM,Species,Artemisia annua
Gene,AaWRKY1,AFFECTS,Metabolite,Artemisinin
Gene,AaWRKY1,AFFECTS,Metabolite,artemisinin
Gene,AaWRKY1,AFFECTS,Metabolite,caryophyllene
Gene,AaWRKY1,APPLIED_IN,Species,Artemisia annua
Gene,AaWRKY1,APPLIED_IN,Species,Artemisia argyi
Gene,AaWRKY1,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AaWRKY1,IN_PAPER,Paper,10.1007/s00299-010-0999-1
Gene,AaWRKY1,IN_PAPER,Paper,10.1007/s00299-025-03708-2
Gene,AaWRKY1,IN_PAPER,Paper,10.1016/j.phytochem.2014.02.011
Gene,AaWRKY1,IN_PAPER,Paper,10.1016/j.tplants.2022.12.007
Gene,AaWRKY1,IN_PAPER,Paper,10.1093/pcp/pcp060
Gene,AaWRKY1,IN_PAPER,Paper,10.1104/pp.114.251769
Gene,AaWRKY1,IN_PAPER,Paper,10.1111/j.1744-7909.2012.01161.x
Gene,AaWRKY1,PARTICIPATES_IN,Process,Artemisinin biosynthesis
Gene,AaWRKY1,PARTICIPATES_IN,Process,"Transcriptional control of artemisinin biosynthesis, especially the CYP71AV1 oxidative step"
Gene,AaWRKY1,PARTICIPATES_IN,Process,artemisinin biosynthesis
Gene,AaWRKY1,PARTICIPATES_IN,Process,biosynthesis
Gene,AaWRKY1,PARTICIPATES_IN,Process,transcriptional control of artemisinin biosynthesis
Gene,AaWRKY1,SOURCE_FROM,Species,Artemisia annua
Gene,AaWRKY1,SOURCE_FROM,Species,Artemisia argyi
Gene,AaWRKY11,AFFECTS,Metabolite,hyoscyamine; scopolamine; tropane alkaloids
Gene,AaWRKY11,AFFECTS,Metabolite,scopolamine
Gene,AaWRKY11,APPLIED_IN,Species,Anisodus acutangulus
Gene,AaWRKY11,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AaWRKY11,PARTICIPATES_IN,Process,biosynthesis
Gene,AaWRKY11,PARTICIPATES_IN,Process,biosynthesis of scopolamine
Gene,AaWRKY11,SOURCE_FROM,Species,Anisodus acutangulus
Gene,AaWRKY14,AFFECTS,Metabolite,Artemisinin
Gene,AaWRKY14,APPLIED_IN,Species,Artemisia annua
Gene,AaWRKY14,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AaWRKY14,IN_PAPER,Paper,10.1016/j.tplants.2022.12.007
Gene,AaWRKY14,PARTICIPATES_IN,Process,Artemisinin biosynthesis
Gene,AaWRKY14,SOURCE_FROM,Species,Artemisia annua
Gene,AaWRKY1; AaERF1; AaERF2; AaORA1; AabZIP1; GaWRKY1; TaWRKY1; HbEREBP1; HbWRKY1; OsTGAP1; MsYABBY5 orthologs,AFFECTS,Metabolite,Terpenes
Gene,AaWRKY1; AaERF1; AaERF2; AaORA1; AabZIP1; GaWRKY1; TaWRKY1; HbEREBP1; HbWRKY1; OsTGAP1; MsYABBY5 orthologs,APPLIED_IN,Species,Pelargonium sp.
Gene,AaWRKY1; AaERF1; AaERF2; AaORA1; AabZIP1; GaWRKY1; TaWRKY1; HbEREBP1; HbWRKY1; OsTGAP1; MsYABBY5 orthologs,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AaWRKY1; AaERF1; AaERF2; AaORA1; AabZIP1; GaWRKY1; TaWRKY1; HbEREBP1; HbWRKY1; OsTGAP1; MsYABBY5 orthologs,IN_PAPER,Paper,10.1186/s12864-016-2964-2
Gene,AaWRKY1; AaERF1; AaERF2; AaORA1; AabZIP1; GaWRKY1; TaWRKY1; HbEREBP1; HbWRKY1; OsTGAP1; MsYABBY5 orthologs,PARTICIPATES_IN,Process,Putative regulation of terpene biosynthesis
Gene,AaWRKY1; AaERF1; AaERF2; AaORA1; AabZIP1; GaWRKY1; TaWRKY1; HbEREBP1; HbWRKY1; OsTGAP1; MsYABBY5 orthologs,SOURCE_FROM,Species,Pelargonium sp.
Gene,AaWRKY2,AFFECTS,Metabolite,caryophyllene
Gene,AaWRKY2,APPLIED_IN,Species,Artemisia argyi
Gene,AaWRKY2,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AaWRKY2,IN_PAPER,Paper,10.1007/s00299-025-03708-2
Gene,AaWRKY2,PARTICIPATES_IN,Process,biosynthesis
Gene,AaWRKY2,SOURCE_FROM,Species,Artemisia argyi
Gene,AaWRKY9,AFFECTS,Metabolite,Artemisinin
Gene,AaWRKY9,AFFECTS,Metabolite,artemisinin
Gene,AaWRKY9,APPLIED_IN,Species,Artemisia annua
Gene,AaWRKY9,APPLIED_IN,Species,Artemisia annua; Nicotiana benthamiana
Gene,AaWRKY9,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AaWRKY9,IN_PAPER,Paper,10.1016/j.tplants.2022.12.007
Gene,AaWRKY9,IN_PAPER,Paper,10.1111/NPH.17453
Gene,AaWRKY9,PARTICIPATES_IN,Process,Artemisinin biosynthesis
Gene,AaWRKY9,PARTICIPATES_IN,Process,artemisinin biosynthesis
Gene,AaWRKY9,PARTICIPATES_IN,Process,biosynthesis
Gene,AaWRKY9,SOURCE_FROM,Species,Artemisia annua
Gene,AaYABBY5,AFFECTS,Metabolite,Artemisinin
Gene,AaYABBY5,APPLIED_IN,Species,Artemisia annua; Nicotiana benthamiana
Gene,AaYABBY5,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AaYABBY5,PARTICIPATES_IN,Process,biosynthesis
Gene,AaYABBY5,SOURCE_FROM,Species,Artemisia annua
Gene,Aab-FS,AFFECTS,Metabolite,(E)-β-farnesene
Gene,Aab-FS,APPLIED_IN,Species,Vitis vinifera
Gene,Aab-FS,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,Aab-FS,SOURCE_FROM,Species,Artemisia annua
Gene,AabHLH1,AFFECTS,Metabolite,Artemisinin
Gene,AabHLH1,AFFECTS,Metabolite,artemisinin
Gene,AabHLH1,APPLIED_IN,Species,Artemisia annua
Gene,AabHLH1,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AabHLH1,IN_PAPER,Paper,10.1007/s00299-014-1624-4
Gene,AabHLH1,PARTICIPATES_IN,Process,Artemisinin biosynthesis
Gene,AabHLH1,PARTICIPATES_IN,Process,artemisinin biosynthesis; transcriptional control of sesquiterpene pathway genes
Gene,AabHLH1,SOURCE_FROM,Species,Artemisia annua
Gene,AabHLH112,AFFECTS,Metabolite,Artemisinin
Gene,AabHLH112,AFFECTS,Metabolite,artemisinin
Gene,AabHLH112,APPLIED_IN,Species,Artemisia annua
Gene,AabHLH112,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AabHLH112,IN_PAPER,Paper,10.1016/j.tplants.2022.12.007
Gene,AabHLH112,IN_PAPER,Paper,10.1080/07388551.2022.2053056
Gene,AabHLH112,IN_PAPER,Paper,10.1093/jxb/erz209
Gene,AabHLH112,IN_PAPER,Paper,10.1111/nph.18567
Gene,AabHLH112,PARTICIPATES_IN,Process,Artemisinin biosynthesis
Gene,AabHLH112,PARTICIPATES_IN,Process,biosynthesis
Gene,AabHLH112,PARTICIPATES_IN,Process,transcriptional control of artemisinin biosynthesis
Gene,AabHLH112,SOURCE_FROM,Species,Artemisia annua
Gene,AabHLH113,AFFECTS,Metabolite,Artemisinin
Gene,AabHLH113,AFFECTS,Metabolite,artemisinin
Gene,AabHLH113,APPLIED_IN,Species,Artemisia annua
Gene,AabHLH113,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AabHLH113,IN_PAPER,Paper,10.1111/nph.18567
Gene,AabHLH113,PARTICIPATES_IN,Process,Artemisinin biosynthesis
Gene,AabHLH113,PARTICIPATES_IN,Process,biosynthesis
Gene,AabHLH113,PARTICIPATES_IN,Process,biosynthesis of artemisinin via transcriptional activation of late pathway genes
Gene,AabHLH113,SOURCE_FROM,Species,Artemisia annua
Gene,AabHLH137,AFFECTS,Metabolite,Anthocyanin
Gene,AabHLH137,APPLIED_IN,Species,Actinidia arguta
Gene,AabHLH137,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AabHLH137,IN_PAPER,Paper,10.1186/s12870-025-06109-5
Gene,AabHLH137,PARTICIPATES_IN,Process,Anthocyanin biosynthesis
Gene,AabHLH137,SOURCE_FROM,Species,Actinidia arguta
Gene,AabHLH42,AFFECTS,Metabolite,Anthocyanin
Gene,AabHLH42,APPLIED_IN,Species,Actinidia arguta
Gene,AabHLH42,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AabHLH42,IN_PAPER,Paper,10.1016/j.plantsci.2020.110476
Gene,AabHLH42,PARTICIPATES_IN,Process,Anthocyanin biosynthesis via transcription complex formation
Gene,AabHLH42,SOURCE_FROM,Species,Actinidia arguta
Gene,AabHLH80,AFFECTS,Metabolite,artemisinin
Gene,AabHLH80,APPLIED_IN,Species,Artemisia annua
Gene,AabHLH80,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AabHLH80,IN_PAPER,Paper,10.1186/s12870-023-04063-8
Gene,AabHLH80,PARTICIPATES_IN,Process,putative regulation of artemisinin biosynthesis and/or trichome-associated metabolism
Gene,AabHLH80,SOURCE_FROM,Species,Artemisia annua
Gene,AabHLH93,AFFECTS,Metabolite,artemisinin
Gene,AabHLH93,APPLIED_IN,Species,Artemisia annua
Gene,AabHLH93,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AabHLH93,PARTICIPATES_IN,Process,biosynthesis
Gene,AabHLH93,SOURCE_FROM,Species,Artemisia annua
Gene,AabHLH96,AFFECTS,Metabolite,artemisinin
Gene,AabHLH96,APPLIED_IN,Species,Artemisia annua
Gene,AabHLH96,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AabHLH96,IN_PAPER,Paper,10.1186/s12870-023-04063-8
Gene,AabHLH96,PARTICIPATES_IN,Process,putative regulation of artemisinin biosynthesis and/or trichome-associated metabolism
Gene,AabHLH96,SOURCE_FROM,Species,Artemisia annua
Gene,AabKOS,AFFECTS,Metabolite,Koidzumiol
Gene,AabKOS,APPLIED_IN,Species,Artemisia absinthium; Arabidopsis thaliana; Saccharomyces cerevisiae; Escherichia coli
Gene,AabKOS,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AabKOS,SOURCE_FROM,Species,Artemisia absinthium
Gene,AabKOSS301T,AFFECTS,Metabolite,Koidzumiol
Gene,AabKOSS301T,APPLIED_IN,Species,Saccharomyces cerevisiae; Escherichia coli
Gene,AabKOSS301T,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AabKOSS301T,SOURCE_FROM,Species,Artemisia absinthium
Gene,AabZIP1,AFFECTS,Metabolite,Artemisinin
Gene,AabZIP1,AFFECTS,Metabolite,artemisinin
Gene,AabZIP1,APPLIED_IN,Species,Artemisia annua
Gene,AabZIP1,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AabZIP1,IN_PAPER,Paper,10.1016/j.molp.2014.12.004
Gene,AabZIP1,IN_PAPER,Paper,10.1016/j.tplants.2022.12.007
Gene,AabZIP1,IN_PAPER,Paper,10.1111/nph.14373
Gene,AabZIP1,IN_PAPER,Paper,10.1111/nph.18567
Gene,AabZIP1,PARTICIPATES_IN,Process,Artemisinin biosynthesis
Gene,AabZIP1,PARTICIPATES_IN,Process,Hormone-responsive activation of artemisinin biosynthetic transcription
Gene,AabZIP1,PARTICIPATES_IN,Process,Transcriptional control of artemisinin biosynthesis
Gene,AabZIP1,PARTICIPATES_IN,Process,biosynthesis
Gene,AabZIP1,PARTICIPATES_IN,Process,transcriptional control of artemisinin biosynthesis
Gene,AabZIP1,SOURCE_FROM,Species,Artemisia annua
Gene,AabZIP9,AFFECTS,Metabolite,Artemisinin
Gene,AabZIP9,APPLIED_IN,Species,Artemisia annua
Gene,AabZIP9,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,AabZIP9,IN_PAPER,Paper,10.1016/j.tplants.2022.12.007
Gene,AabZIP9,PARTICIPATES_IN,Process,Artemisinin biosynthesis
Gene,AabZIP9,SOURCE_FROM,Species,Artemisia annua
Gene,AabrBOS1,AFFECTS,Metabolite,(+)-α-bisabolol
Gene,AabrBOS1,APPLIED_IN,Species,Saccharomyces cerevisiae
Gene,AabrBOS1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AabrBOS1,IN_PAPER,Paper,10.1016/j.phytochem.2019.05.010
Gene,AabrBOS1,SOURCE_FROM,Species,Artemisia abrotanum
Gene,AabrBOS2,AFFECTS,Metabolite,(+)-α-bisabolol
Gene,AabrBOS2,APPLIED_IN,Species,Saccharomyces cerevisiae
Gene,AabrBOS2,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,AabrBOS2,IN_PAPER,Paper,10.1016/j.phytochem.2019.05.010
